# frequency_Hz amplitude_m phase_deg direction_deg wavenumber_rad_per_m
0.0678886276456104 0.132582521472478 320.455696781786 0 0.0197751936453762
0.0714947328137173 0.132582521472478 47.0546258599253 0 0.0215596488374175
0.0743514334201314 0.1875 14.3134187409213 0 0.023065746276515
0.0768722732753845 0.1875 297.517007438848 0 0.0244645083270043
0.0787855960278416 0.1875 191.548049963168 0 0.0255703364706192
0.0803737766290833 0.1875 344.271590843423 0 0.0265172946921322
0.0817523374916474 0.1875 166.29347087518 0 0.0273606063781392
0.0829798255908015 0.1875 332.545735872151 0 0.0281281332343426
0.0840898931182464 0.1875 134.611623824948 0 0.0288356627396119
0.0851036997921471 0.1875 55.7904080663074 0 0.0294929122556599
0.086035511632926 0.1875 321.243741593598 0 0.0301062705811271
0.086895830037117 0.1875 9.64430194023772 0 0.030680397987731
0.087692762353729 0.1875 104.940859918254 0 0.0312188879104623
0.0884330749024158 0.1875 143.547852960955 0 0.0317248239094305
0.089122521546705 0.1875 290.623934880722 0 0.0322009075437423
0.0897663033003042 0.1875 225.753956184794 0 0.0326497073248925
0.0903690160617096 0.1875 326.852963085177 0 0.0330735742129319
0.0909348304596328 0.1875 200.303028736725 0 0.0334747276417552
0.0914675638939365 0.1875 302.370931335556 0 0.0338552761413093
0.0919705458771625 0.1875 18.1756644836922 0 0.0342170953308356
0.0924469259032908 0.1875 290.24454423955 0 0.0345620271413007
0.0928994403925372 0.1875 335.093649453084 0 0.0348916952811302
0.0933305251226475 0.1875 131.050650777373 0 0.0352075706991638
0.0937424249197483 0.1875 248.741251676625 0 0.0355110399956431
0.094137085659315 0.1875 46.5532450653315 0 0.0358033163083097
0.0945163050435502 0.1875 299.767103237726 0 0.0360855420518697
0.0948816662181183 0.1875 114.607343393808 0 0.036358733198819
0.0952345770876549 0.1875 265.392812966293 0 0.0366238025097132
0.0955763467378843 0.1875 214.837071635922 0 0.0368816122809602
0.0959081327102535 0.1875 130.934463828227 0 0.0371329310215788
0.0962309879926594 0.1875 286.189403405801 0 0.0373784655174999
0.0965458724300315 0.1875 251.453211793707 0 0.0376188668677592
0.0968536328716194 0.1875 295.87641465602 0 0.0378547129694137
0.0971551130773671 0.1875 323.807721121442 0 0.0380865908619095
0.0974510462133028 0.1875 299.483749460669 0 0.0383150129456376
0.0977420997856815 0.1875 327.584777723405 0 0.0385404498381435
0.098028934252667 0.1875 350.968892326274 0 0.0387633747295002
0.0983121550407507 0.1875 236.203051036853 0 0.0389842254782136
0.0985923327511322 0.1875 292.316242941244 0 0.0392034194594774
0.0988700030344741 0.1875 36.9878350436165 0 0.0394213528018342
0.0991456985921762 0.1875 85.5102448665085 0 0.0396384250059375
