# frequency_Hz amplitude_m phase_deg direction_deg wavenumber_rad_per_m
0.0540351488899496 0.265165042944955 44.1810959661026 11.196 0.0140027222757043
0.05837174674508 0.265165042944955 333.674642415212 -11.196 0.015642180770718
0.0614548156110817 0.265165042944955 153.797567517932 0 0.0168955411038001
0.0640453827690521 0.265165042944955 138.252495124985 11.196 0.0180102494388753
0.0663615543009988 0.265165042944955 281.732589429781 -11.196 0.0190574791045117
0.0684964694615583 0.265165042944955 257.197388087182 0 0.0200670634104912
0.0704986119010405 0.265165042944955 329.247832556842 11.196 0.0210538910166995
0.0723971297336546 0.265165042944955 133.878898640178 -11.196 0.0220264319191701
0.0742117647445473 0.265165042944955 48.7970939081023 0 0.0229901699249123
0.0759571522936708 0.265165042944955 49.6813153543522 11.196 0.0239491007705743
0.0776447491820483 0.265165042944955 252.757050878437 -11.196 0.0249063690664797
0.0792835868330443 0.265165042944955 237.255347327729 0 0.0258644290126087
0.0808805461710131 0.265165042944955 83.4291040745732 11.196 0.026825000474154
0.0824402149224623 0.265165042944955 248.653297841795 -11.196 0.0277887990596125
0.0839647180601464 0.265165042944955 68.4192475245482 0 0.0287552438118978
0.085453565086535 0.265165042944955 314.162451213016 11.196 0.0297221710706685
0.0869038122234426 0.265165042944955 149.979202301211 -11.196 0.0306857598809547
0.0883106456168126 0.265165042944955 242.269979162064 0 0.0316407770070536
0.089668595481689 0.265165042944955 228.266156087036 11.196 0.032581329079391
0.090972947126867 0.265165042944955 124.522751469339 -11.196 0.0335018639913662
0.0922211842304383 0.265165042944955 179.362470536708 0 0.034398302646013
0.0934137528062878 0.265165042944955 250.124997439174 11.196 0.0352687592306763
0.0945542155945813 0.265165042944955 81.1140673146974 -11.196 0.0361138305821371
0.0956487982895381 0.265165042944955 306.341766739127 0 0.0369364050095426
0.0967056797147664 0.265165042944955 200.787706399329 11.196 0.0377412231401933
0.0977343582012856 0.265165042944955 282.849672628014 -11.196 0.0385344435468642
0.0987451451917999 0.265165042944955 230.174274441575 0 0.0393232701669192
0.0997489924531122 0.265165042944955 359.589362647836 11.196 0.0401158216994983
0.100757110037834 0.265165042944955 281.254578864963 -11.196 0.0409208326560305
0.101778663719209 0.265165042944955 249.202175914758 0 0.0417457852353854
0.102822152175469 0.265165042944955 154.063819022029 11.196 0.0425979481831898
0.103896800165638 0.265165042944955 255.564500609978 -11.196 0.0434855110799895
0.105012704482468 0.265165042944955 296.68256906664 0 0.0444177558880675
